day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token1Balance,token0PriceUSD,token1PriceUSD,outputTokenSupply,outputTokenPriceUSD,dailyLPFeeROI,dailyCRVRewardROI,dailyLDORewardROI
19448,76088804,1680392250,15389078.636895914,1611028.769425804648115360382970647,322.2057538851609296230720765941293,3797.7790792373057,4197.924300594704,2037.5427763713562,1822.553424,8309.731829721422,1851.934448937785,1.8782198396787433e-05,0.0,7.267658739978932e-19
19449,76429949,1680479274,15070531.71115541,102838.5304793047405829202948258402,20.56770609586094811658405896516798,3843.15356241581,4114.182431174469,2002.0157077765202,1792.938946,8277.137674870932,1820.7419404063992,1.2212660796035884e-06,0.0,7.173045065115903e-19
19450,76757127,1680562123,14955565.315204997,23597.94477325830221317442206162565,4.719588954651660442634884412325131,3796.6508321782626,4063.4244697425506,2005.009280523149,1807.1568,8176.016137354278,1829.199583752846,2.829911122369516e-07,0.0,7.367734045930908e-19
19451,77093816,1680647782,15017362.668150913,347507.5403205280606148446578493487,69.50150806410561212296893156986978,3786.3732684773627,3806.2963112084844,2085.492813607006,1870.823458,7911.370445521297,1898.199910061396,4.144669329727211e-06,0.0,7.867462899730532e-19
19452,77450485,1680737867,14510785.105642267,106955.2086720411287739635928347905,21.39104173440822575479271856695811,3547.826152914825,3637.2298251167595,2129.5944624095832,1912.266893,7482.62666509855,1939.2635440874494,1.3281006137611316e-06,0.0,8.378200958503602e-19
19453,77797410,1680825529,13898409.24179916,101028.627868177096853123830157093,20.2057255736354193706247660314186,3459.955535668218,3565.0159003683875,2087.5029585752823,1872.57,7314.887333006902,1900.0168572775538,1.301185928824887e-06,0.0,8.490926544903423e-19
19454,78134739,1680911207,13801233.897497242,11595.72354474935479749690416820858,2.319144708949870959499380833641717,3464.323682859542,3547.4152282881428,2072.457646509693,1866.59,7302.346939791819,1889.9723624868882,1.5077117312333897e-07,0.0,8.443992480195444e-19
19455,78476594,1680998039,13714369.765706219,34209.36714574120369027833568284762,6.841873429148240738055667136569518,3477.101759510119,3533.563536951842,2064.2427703610792,1849.9137,7302.740492145864,1877.9757791552495,4.4416108487239787e-07,0.0,8.039412384166943e-19
19456,78806717,1681081306,13763282.82736091,197680.4053584754165963761431247664,39.5360810716950833192752286249533,3555.277278181328,3406.688312242703,2081.7221021628097,1867.556687,7263.605722054915,1894.8279069678358,2.5886396458832248e-06,0.0,8.046273786753098e-19
19457,79159419,1681170668,14124357.85773499,59092.41470887973824371725550189153,11.8184829417759476487434511003783,3597.7682683482562,3393.2264467730924,2120.8613483389418,1913.80985,7297.0125913789025,1935.635670194991,7.586170623266822e-07,0.0,8.142030353864453e-19
19458,79480558,1681251671,13953492.292644564,6612.311002432894365330592293143821,1.322462200486578873066118458628765,3599.1828589172965,3353.6299524295227,2112.70595800567,1893.3148,7259.527399644878,1922.0937568645504,8.431078618585945e-08,0.0,7.988868023056935e-19
19459,79843019,1681343930,14105661.131142482,54061.13380438411240277830387004266,10.81222676087682248055566077400853,3593.080395398035,3356.9761514427655,2133.6408122601288,1918.190022,7256.11539208605,1943.9686897106064,6.88302056184371e-07,0.0,7.578001517179582e-19
19460,80179343,1681429380,15509051.540626694,121988.6073735760932519867744281533,24.39772147471521865039735488563064,3760.305760414636,3512.7304445833174,2247.1974344702903,2009.52,7593.325433494391,2042.4584296381913,1.4134290260699515e-06,0.0,7.222802402392657e-19
19461,80522159,1681515314,16088811.629464809,263620.5910474622024037150044659019,52.72411820949244048074300089318032,3727.9395279841915,3529.2336054628163,2327.568024417023,2100.11,7573.9999932043165,2124.215955096423,2.9743976008564935e-06,0.0,7.649366606362971e-19
19462,80869239,1681602546,16149539.435907431,102051.2652185928851894957444511076,20.41025304371857703789914889022154,3700.6903298136226,3576.344801659833,2340.294621928467,2093.990981,7590.4582452496425,2127.6106019046138,1.1301257606226364e-06,0.0,7.2422510519457e-19
19463,81213551,1681688999,16774797.315627858,44553.90886193229366951851821284359,8.91078177238645873390370364256872,3766.1985812271337,3694.304736242031,2376.8726890371127,2117.59,7778.636226579099,2156.5216352847888,4.752164960603351e-07,0.0,7.19213194462807e-19
19464,81545426,1681771478,16443198.883790132,95113.12331261554771125776341352028,19.02262466252310954225155268270405,3753.5962131702477,3704.511778425066,2324.3293773566734,2083.568739,7774.819686236187,2114.9299337320494,1.0377288894319804e-06,0.0,7.064188990424666e-19
19465,81894981,1681859056,16348226.255732449,229255.5497052860560628604851562452,45.85110994105721121257209703124906,3662.5965284621116,3718.1784043953353,2339.347674549629,2092.46,7688.1805036720425,2126.410305783557,2.496075641508524e-06,0.0,0.0
19466,82223445,1681941170,14548746.215164687,152673.5405368967719379946098583128,30.53470810737935438759892197166256,3445.197674895897,3517.9846822802137,2207.776793886017,1973.436318,7251.999783988488,2006.1702493823161,1.8680155138180233e-06,0.0,0.0
