day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token1Balance,token0PriceUSD,token1PriceUSD,outputTokenSupply,outputTokenPriceUSD,dailyLPFeeROI,dailyLDORewardROI,dailyCRVRewardROI
19266,15655592,1664654987,4225417.017961642,37282.28741800796150833776295052801,7.456457483601592301667552590105603,2203.4427083071046,1000.5868914000864,1313.311556430975,1330.829193,3154.844258139679,1339.3425070222797,1.7476593146070596e-06,0.0,0.0
19267,15659847,1664706311,4224876.98282604,27674.97745704539250870273107629307,5.534995491409078501740546215258613,2220.7675212575105,983.084335610889,1313.311556430975,1330.829193,3154.6472285694763,1339.254971067518,1.29738426214914e-06,0.0,0.0
19268,15670593,1664835947,4263394.310977152,918433.8533396600445754716508255511,183.6867706679320089150943301651103,2711.968717115388,493.9154426495846,1329.6898294834339,1330.829193,3154.6472285694763,1351.4646811746536,4.305555908752955e-05,0.0,0.0
19269,15677557,1664920235,4263866.308252374,48657.63119704880008367800570428839,9.731526239409760016735601140857676,2704.395568228947,501.83677198481087,1329.6898294834339,1330.829193,3154.6472285694763,1351.6143008439933,2.2810369058652054e-06,0.0,0.0
19270,15684447,1665003611,4264261.801809878,56147.22022665665837643892557549022,11.22944404533133167528778511509804,2678.090728504668,528.4162696326882,1329.6898294834339,1330.829193,3154.6472285694763,1351.7396693967503,2.632143783984971e-06,0.0,0.0
19271,15691407,1665087635,4246976.697750074,58619.85244715897100258114736428023,11.72397048943179420051622947285605,2645.1628773376956,548.3277089691888,1329.6898294834339,1330.829193,3141.513272924292,1351.888828340603,2.6997239388390628e-06,0.0,0.0
19272,15699621,1665186899,4247985.965080597,193477.9938926166304798465824185727,38.69559877852332609596931648371457,2735.405192804325,458.92102751048895,1329.6898294834339,1330.829193,3141.513272924292,1352.2100962273958,8.910584894789688e-06,0.0,0.0
19273,15703885,1665238271,4248548.962055516,24324.10115317762928586415278938066,4.864820230635525857172830557876132,2732.7181675707434,462.0287945487625,1329.6898294834339,1330.829193,3141.513272924292,1352.389308258671,1.1202409325948267e-06,0.0,0.0
19274,15712566,1665342971,4241501.339373307,8194.822011587026588093169377818735,1.638964402317405317618633875563747,2731.7896116672327,463.3075590978737,1329.6898294834339,1314.609409,3141.513272924292,1350.1459235997709,3.774106592838927e-07,0.0,0.0
19275,15720689,1665440951,4241603.206951521,61027.37094444339786914670070660846,12.20547418888867957382934014132169,2714.078275302006,481.29955827853416,1329.6898294834339,1314.609409,3141.513272924292,1350.1783498763339,2.8106016543054317e-06,0.0,0.0
19276,15728121,1665530555,4180631.4567819163,46038.37216668595868244671422761441,9.207674433337191736489342845522881,2715.7190515243856,480.0645625764544,1307.0328699498639,1314.609409,3141.513272924292,1330.7699486147185,2.120286733161299e-06,0.0,0.0
19277,15735470,1665619199,4181242.426554842,370830.5167556185486787068329468633,74.16610335112370973574136658937266,2665.77989835828,530.1806533388068,1307.0328699498639,1314.609409,3141.513272924292,1330.9644312477194,1.7078514897997226e-05,0.0,0.0
19278,15741560,1665692723,4181697.869098418,55460.32546851310519628518456010509,11.09206509370262103925703691202102,2705.599028834968,490.9374610346222,1307.0328699498639,1314.609409,3141.513272924292,1331.1094067751194,2.5542126442252275e-06,0.0,0.0
19279,15749053,1665783119,4186066.765458516,73791.19893724768333191056634234915,14.75823978744953666638211326846983,2747.9758250290447,452.1282384324989,1307.0328699498639,1314.609409,3144.3404931917653,1331.301993064152,3.5386586085313047e-06,0.0,0.0
19280,15756365,1665871271,4186597.057356263,75255.83013464580231869163774605395,15.05116602692916046373832754921079,2692.7903057851595,507.3990884639369,1307.0328699498639,1314.609409,3144.3404931917653,1331.4706427059116,3.608895030620121e-06,0.0,0.0
19281,15763718,1665960047,4187348.8007810973,19727.84975045246057900188195509921,3.945569950090492115800376391019842,2679.8873119523446,520.7995558305014,1307.0328699498639,1314.609409,3144.527009677975,1331.630731074533,9.425798681223263e-07,0.0,0.0
19282,15770823,1666045871,4184087.810688595,161354.6830694002995012238017217475,32.27093661388005990024476034434948,2628.8318897734994,572.556501108486,1307.0328699498639,1306.62759,3145.030559860156,1330.3806532406606,7.708155058253848e-06,0.0,0.0
