day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token0PriceUSD,token1Balance,token1PriceUSD,dailyLPFeeROI,dailyCRVRewardROI,outputTokenPriceUSD
19502,17339560,1685059067,11065312.105174811984970934268158,1000595.470390945380184363010321,171.0114154214458685119972443244861,2925880022809735790591,1942.292138,2980564106785011457626,1805.8321,1.5454730403986576e-05,0.0,0
19503,17346038,1685137691,11065312.105174811984970934268158,513237.592597713513565121542031,84.99424701961728154701593049139839,2663225426819406882650,1968.689543,3262271164787619736200,1835.740396,7.681143216906535e-06,0.0,0
19504,17352191,1685212319,11200013.193013304481921849922363,149461.739653454873974006745743,24.6592613532758491950519444087871,2825650594309401654152,1953.980335,3293530004879163538378,1825.5,2.201717170177851e-06,0.0,0
19505,17360651,1685314847,11200013.193013304481921849922363,720075.8932620211899025638248065,111.2666342430834557526901237263822,3161130851402655123551,1987.281541,3202039386050834402513,1904.7,9.934509212229576e-06,0.0,0
19506,17367520,1685398247,11200013.193013304481921849922363,443996.7262607589699179480238975,67.92514826247331751490941778607302,3023569872697554485880,2038.810124,3349663405509601570470,1892.215909,6.0647382366340236e-06,0.0,0
19507,17375017,1685489399,10415630.359256060726332985732659,204153.681739410309596840212543,34.59620370205822970081287863706262,2418026459424777390079,2031.687117,2897740982903099719428,1905.11,3.321566003090117e-06,0.0,0
19508,17381641,1685570027,10330487.936905047160098159457977,135817.8177176480469915511303515,21.29054681084039196360180325400097,2468080461527333136925,1999.440397,2803998605792778731686,1866,2.0609430010349457e-06,0.0,0
19509,17388014,1685647475,9627947.937309655330562445839745,1776096.5630464911651399918682255,304.3591748612211263476102482233709,2325164877254843019832,1989.468644,2688471355788626011158,1871.5,3.16120503395938e-05,0.0,0
19510,17396346,1685749079,9627947.937309655330562445839745,1460628.3857274564519782878633535,244.3714356449871937969673737348104,2405747636911240305262,2046.776609,2611221488477651824480,1906.97772,2.538146625180777e-05,0.0,0
19511,17402599,1685825111,9627947.937309655330562445839745,365057.2608145408633961690177885,55.74011045608326177899744421074784,2461375232563501743543,2027.830769,2592033336958061824905,1887.7945,5.789407132134822e-06,0.0,0
19512,17410535,1685921867,9627947.937309655330562445839745,5167987.5945863860028824969943905,943.4073358678442342259669287444432,2133639135941945349336,2043.095909,2944212730574379880003,1894.3934,9.798633540715441e-05,0.0,0
19513,17416944,1686000119,9869163.965413140545113193479269,843496.8320982060444055672671445,150.917499914948558024555600435606,2538068086113788226134,2005.848533,2515511549379286162732,1805.048964,1.5291822128383383e-05,0.0,0
19514,17423962,1686085607,9490522.741527319701122044958305,381837.0322368082128645434297225,58.12424260209000854493866161417925,2498470225276417685456,1973.814539,2558085129561059611907,1876.89,6.1244511166658895e-06,0.0,0
19515,17425815,1686108191,9490522.741527319701122044958305,33922.7075670113658166547381245,5.310706726144465404399621715815567,2515482260535825889467,1973.814539,2539830565153976890603,1877.16408,5.595800011001088e-07,0.0,0
19516,17435679,1686228347,9490522.741527319701122044958305,480861.584581718282264620584891,75.69484784395979583320276233949892,2316380821299805234454,1962.007698,2753694569800909681565,1844.948852,7.975835462966094e-06,0.0,0
19517,17444963,1686341591,9490522.741527319701122044958305,1157020.710446087498184448454394,197.1758070246082458254971173693989,2348810167050159926882,1980.734647,2719116239912366841992,1831.795002,2.077607444759956e-05,0.0,0
19518,17452531,1686433667,9490522.741527319701122044958305,783982.391041782769106864499065,126.4548865874066814717963620272145,2602296314109291251846,1871.744043,2446991619672072286435,1744.25945,1.3324333130153394e-05,0.0,0
19519,17459022,1686512723,9072046.013837348632861233379119,1761142.727619148781769477254057,319.4055956839842548633230466738655,2173723815502224041384,1892.824352,2854462440936207805874,1766.2907,3.5207669272929554e-05,0.0,0
19520,17464827,1686583319,9072046.013837348632861233379119,304314.3325837141862887002612,56.1297728681739443374225279862624,2303499193869170781086,1883.384322,2715088621415181147393,1735.32311,6.187112894110183e-06,0.0,0
